Latitude,Longitude,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
40.8380556,-76.0908333,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
33.743888899999995,-81.8408333,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
35.9805556,-88.9413889,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
33.430555600000005,-96.3383333,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
41.9177778,-111.9416667,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
44.6038889,-92.5647222,53,Moderate,1,Good,28,Good,10,Good,53,Moderate
18.3566667,-66.0077778,56,Moderate,0,Good,23,Good,0,Good,56,Moderate
54.521111100000006,-8.1780556,57,Moderate,1,Good,26,Good,3,Good,57,Moderate
52.4916667,-9.4877778,57,Moderate,1,Good,26,Good,3,Good,57,Moderate
53.2738889,-7.488888900000001,57,Moderate,1,Good,26,Good,3,Good,57,Moderate
,,62,Moderate,0,Good,35,Good,0,Good,62,Moderate
21.823333,105.218056,167,Unhealthy,4,Good,167,Unhealthy,1,Good,107,Unhealthy for Sensitive Groups
39.8230556,-120.66916670000002,49,Good,1,Good,27,Good,4,Good,49,Good
39.4894444,-75.9058333,49,Good,1,Good,27,Good,4,Good,49,Good
43.625,-84.9519444,49,Good,1,Good,27,Good,4,Good,49,Good
46.1408333,-118.9413889,49,Good,1,Good,27,Good,4,Good,49,Good
44.1538889,-87.5691667,49,Good,1,Good,27,Good,4,Good,49,Good
38.91861110000001,-77.23138890000001,55,Moderate,2,Good,25,Good,11,Good,55,Moderate
55.873209,72.196729,34,Good,1,Good,34,Good,0,Good,32,Good
13.35,74.75,80,Moderate,1,Good,25,Good,0,Good,80,Moderate
22.75,74.05,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy
23.533333,80.833333,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy
34.6566667,-86.5369444,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
33.9169444,-118.2541667,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
41.7697222,-87.9358333,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
38.1019444,-97.9916667,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
39.1188889,-76.5430556,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
40.603055600000005,-74.13888890000001,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
37.835,-77.8158333,126,Unhealthy for Sensitive Groups,4,Good,3,Good,36,Good,126,Unhealthy for Sensitive Groups
42.0722222,-87.72277779999999,63,Moderate,2,Good,9,Good,22,Good,63,Moderate
38.9397222,-77.2863889,53,Moderate,2,Good,27,Good,10,Good,53,Moderate
33.77,-86.6266667,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
30.526111100000005,-90.5541667,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
38.9936111,-77.1336111,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
42.1388889,-83.2416667,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
40.6891667,-73.8583333,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
32.7358333,-79.92111109999999,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
38.6597222,-77.4027778,86,Moderate,2,Good,38,Good,10,Good,86,Moderate
46.083333,122.083333,47,Good,2,Good,47,Good,0,Good,25,Good
29.987406,117.510232,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
28.046944,120.939722,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
27.7,113.7,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
24.911218,116.327341,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
27.377222,110.939167,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
32.200556,108.009167,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
24.679167,111.983333,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
32.413333,107.445556,78,Moderate,2,Good,25,Good,7,Good,78,Moderate
26.190278,107.5125,61,Moderate,2,Good,61,Moderate,0,Good,54,Moderate
31.641667,118.633333,112,Unhealthy for Sensitive Groups,2,Good,44,Good,4,Good,112,Unhealthy for Sensitive Groups
30.176405,121.245702,112,Unhealthy for Sensitive Groups,2,Good,44,Good,4,Good,112,Unhealthy for Sensitive Groups
34.925,118.938889,112,Unhealthy for Sensitive Groups,2,Good,44,Good,4,Good,112,Unhealthy for Sensitive Groups
25.843056,117.719722,112,Unhealthy for Sensitive Groups,2,Good,44,Good,4,Good,112,Unhealthy for Sensitive Groups
-15.284166699999998,-71.73111109999999,27,Good,0,Good,6,Good,1,Good,27,Good
-14.665277800000002,-71.6594444,27,Good,0,Good,6,Good,1,Good,27,Good
-12.9666667,-74.7666667,27,Good,0,Good,6,Good,1,Good,27,Good
-11.2280556,-75.9355556,27,Good,0,Good,6,Good,1,Good,27,Good
-11.2880556,-76.5525,27,Good,0,Good,6,Good,1,Good,27,Good
-10.4666667,-76.5333333,27,Good,0,Good,6,Good,1,Good,27,Good
-14.4352778,-69.89027779999999,27,Good,0,Good,6,Good,1,Good,27,Good
33.385556,120.125278,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
25.767778,117.760556,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
33.584722,113.986667,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
38.915376,111.869282,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
36.799444,116.743889,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
29.650681,104.067234,155,Unhealthy,3,Good,155,Unhealthy,2,Good,151,Unhealthy
,,121,Unhealthy for Sensitive Groups,4,Good,24,Good,0,Good,121,Unhealthy for Sensitive Groups
42.185816,128.78075800000002,160,Unhealthy,3,Good,138,Unhealthy for Sensitive Groups,5,Good,160,Unhealthy
25.38606,116.31628700000002,160,Unhealthy,3,Good,138,Unhealthy for Sensitive Groups,5,Good,160,Unhealthy
34.716667,114.816667,160,Unhealthy,3,Good,138,Unhealthy for Sensitive Groups,5,Good,160,Unhealthy
36.110556,115.775278,160,Unhealthy,3,Good,138,Unhealthy for Sensitive Groups,5,Good,160,Unhealthy
32.227852,101.58248,160,Unhealthy,3,Good,138,Unhealthy for Sensitive Groups,5,Good,160,Unhealthy
39.1375,116.999722,144,Unhealthy for Sensitive Groups,4,Good,109,Unhealthy for Sensitive Groups,9,Good,144,Unhealthy for Sensitive Groups
24.686599,102.436724,144,Unhealthy for Sensitive Groups,4,Good,109,Unhealthy for Sensitive Groups,9,Good,144,Unhealthy for Sensitive Groups
32.7,115.191667,69,Moderate,2,Good,48,Good,0,Good,69,Moderate
34.15,118.55,69,Moderate,2,Good,48,Good,0,Good,69,Moderate
42.771389,129.423333,69,Moderate,2,Good,48,Good,0,Good,69,Moderate
34.283333,115.65,69,Moderate,2,Good,48,Good,0,Good,69,Moderate
30.888333000000003,111.871944,69,Moderate,2,Good,48,Good,0,Good,69,Moderate
45.8669444,-122.8855556,47,Good,1,Good,34,Good,3,Good,47,Good
42.8711111,-97.3969444,47,Good,1,Good,34,Good,3,Good,47,Good
48.616667,8.666667,69,Moderate,1,Good,34,Good,4,Good,69,Moderate
52.333333,10.516667,69,Moderate,1,Good,34,Good,4,Good,69,Moderate
50.966667,7.866667,69,Moderate,1,Good,34,Good,4,Good,69,Moderate
39.6722222,-84.2522222,84,Moderate,3,Good,9,Good,24,Good,84,Moderate
51.0,3.883333,64,Moderate,1,Good,32,Good,6,Good,64,Moderate
60.716667,-135.05,20,Good,1,Good,20,Good,1,Good,10,Good
52.975,-6.0494444000000005,38,Good,1,Good,30,Good,3,Good,38,Good
47.560105,8.154085,59,Moderate,1,Good,27,Good,3,Good,59,Moderate
47.462147,9.04289,59,Moderate,1,Good,27,Good,3,Good,59,Moderate
52.9,8.433333,67,Moderate,1,Good,30,Good,5,Good,67,Moderate
40.2883333,-87.29388890000001,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
37.820555600000006,-82.72916670000001,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
30.895,-91.6672222,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
39.60055560000001,-77.8208333,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
39.5858333,-83.1205556,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
41.241111100000005,-77.00138890000001,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
35.6866667,-87.2194444,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
39.2013889,-79.0283333,75,Moderate,2,Good,13,Good,16,Good,75,Moderate
42.3966667,-88.1836111,60,Moderate,2,Good,18,Good,21,Good,60,Moderate
43.6766667,-94.6586111,60,Moderate,2,Good,18,Good,21,Good,60,Moderate
47.6830556,-104.6219444,60,Moderate,2,Good,18,Good,21,Good,60,Moderate
43.5655556,-88.90638890000001,60,Moderate,2,Good,18,Good,21,Good,60,Moderate
-25.55,-54.583333,22,Good,1,Good,13,Good,0,Good,22,Good
55.838923,12.067612,36,Good,1,Good,36,Good,0,Good,25,Good
38.7516667,-76.97888890000002,41,Good,1,Good,30,Good,8,Good,41,Good
39.5158333,-81.0594444,41,Good,1,Good,30,Good,8,Good,41,Good
51.383333,9.566667,44,Good,1,Good,28,Good,2,Good,44,Good
43.35,142.383333,29,Good,1,Good,26,Good,1,Good,29,Good
29.998284,118.240158,168,Unhealthy,3,Good,168,Unhealthy,5,Good,99,Moderate
28.016667,116.333333,168,Unhealthy,3,Good,168,Unhealthy,5,Good,99,Moderate
26.061389,119.30611100000002,168,Unhealthy,3,Good,168,Unhealthy,5,Good,99,Moderate
21.982146,111.207027,168,Unhealthy,3,Good,168,Unhealthy,5,Good,99,Moderate
55.6,-2.816667,25,Good,1,Good,25,Good,3,Good,23,Good
50.983333,6.0,41,Good,1,Good,26,Good,4,Good,41,Good
52.416667,9.6,36,Good,0,Good,33,Good,1,Good,36,Good
4.4,14.5666667,59,Moderate,2,Good,12,Good,0,Good,59,Moderate
9.3,13.4,59,Moderate,2,Good,12,Good,0,Good,59,Moderate
8.4,48.5,98,Moderate,0,Good,17,Good,0,Good,98,Moderate
51.701577,4.856165,35,Good,0,Good,33,Good,2,Good,35,Good
-17.522091,146.031021,29,Good,0,Good,29,Good,0,Good,13,Good
-28.778971,114.614594,29,Good,0,Good,29,Good,0,Good,13,Good
49.223056,8.363889,51,Moderate,1,Good,29,Good,3,Good,51,Moderate
1.124451,-77.51088100000001,103,Unhealthy for Sensitive Groups,4,Good,9,Good,6,Good,103,Unhealthy for Sensitive Groups
6.374634,-73.38211899999999,103,Unhealthy for Sensitive Groups,4,Good,9,Good,6,Good,103,Unhealthy for Sensitive Groups
4.298659,-74.804681,103,Unhealthy for Sensitive Groups,4,Good,9,Good,6,Good,103,Unhealthy for Sensitive Groups
52.9,129.75,35,Good,1,Good,35,Good,0,Good,17,Good
61.574142,44.04442,35,Good,1,Good,35,Good,0,Good,17,Good
54.316667,100.75,35,Good,1,Good,35,Good,0,Good,17,Good
46.0695,44.416,35,Good,1,Good,35,Good,0,Good,17,Good
44.946731,41.018451,35,Good,1,Good,35,Good,0,Good,17,Good
62.36666700000001,150.216667,35,Good,1,Good,35,Good,0,Good,17,Good
51.190251,54.44272900000001,35,Good,1,Good,35,Good,0,Good,17,Good
48.527592,40.327923,35,Good,1,Good,35,Good,0,Good,17,Good
53.9899,51.2455,35,Good,1,Good,35,Good,0,Good,17,Good
44.35,42.133056,35,Good,1,Good,35,Good,0,Good,17,Good
58.3,64.25,35,Good,1,Good,35,Good,0,Good,17,Good
53.466667,-2.6,35,Good,1,Good,30,Good,4,Good,35,Good
41.529077,-8.267253,27,Good,0,Good,27,Good,2,Good,21,Good
41.144536,-8.532229,27,Good,0,Good,27,Good,2,Good,21,Good
40.675981,-7.711378999999999,27,Good,0,Good,27,Good,2,Good,21,Good
44.023611,43.092222,48,Good,1,Good,39,Good,1,Good,48,Good
27.5,76.983333,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous
24.383333,81.3,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous
,,54,Moderate,1,Good,25,Good,0,Good,54,Moderate
42.0427778,-88.0797222,61,Moderate,2,Good,26,Good,16,Good,61,Moderate
57.3,15.9,36,Good,1,Good,36,Good,1,Good,30,Good
60.216667,18.533333,36,Good,1,Good,36,Good,1,Good,30,Good
56.2,12.55,36,Good,1,Good,36,Good,1,Good,30,Good
33.8244444,-86.4783333,42,Good,1,Good,42,Good,2,Good,37,Good
35.3536111,-91.7438889,42,Good,1,Good,42,Good,2,Good,37,Good
34.173888899999994,-84.50138890000001,42,Good,1,Good,42,Good,2,Good,37,Good
42.2705556,-96.0775,42,Good,1,Good,42,Good,2,Good,37,Good
32.7077778,-93.1683333,42,Good,1,Good,42,Good,2,Good,37,Good
34.7675,-89.4486111,42,Good,1,Good,42,Good,2,Good,37,Good
35.6511111,-78.8338889,42,Good,1,Good,42,Good,2,Good,37,Good
34.7605556,-82.3905556,42,Good,1,Good,42,Good,2,Good,37,Good
35.2747222,-84.38,42,Good,1,Good,42,Good,2,Good,37,Good
30.896944399999995,-93.8838889,42,Good,1,Good,42,Good,2,Good,37,Good
51.816667,9.45,42,Good,0,Good,32,Good,1,Good,42,Good
23.905134,112.193144,151,Unhealthy,4,Good,45,Good,4,Good,151,Unhealthy
8.15,39.35,102,Unhealthy for Sensitive Groups,1,Good,23,Good,0,Good,102,Unhealthy for Sensitive Groups
7.1127,5.1159,115,Unhealthy for Sensitive Groups,3,Good,24,Good,2,Good,115,Unhealthy for Sensitive Groups
39.311389,8.535,64,Moderate,1,Good,53,Moderate,1,Good,64,Moderate
51.883333,13.333332999999998,40,Good,1,Good,30,Good,2,Good,40,Good
33.633333,130.683333,45,Good,1,Good,45,Good,0,Good,38,Good
31.6,130.98333300000002,45,Good,1,Good,45,Good,0,Good,38,Good
6.029774,101.965855,65,Moderate,1,Good,34,Good,0,Good,65,Moderate
-2.083333,101.383333,17,Good,1,Good,13,Good,0,Good,17,Good
60.5703,47.3016,52,Moderate,1,Good,39,Good,1,Good,52,Moderate
44.1901,42.6595,52,Moderate,1,Good,39,Good,1,Good,52,Moderate
48.236758,43.041367,52,Moderate,1,Good,39,Good,1,Good,52,Moderate
57.8109,38.2382,52,Moderate,1,Good,39,Good,1,Good,52,Moderate
37.416667,137.25,69,Moderate,1,Good,69,Moderate,1,Good,60,Moderate
50.987448,15.291525,44,Good,1,Good,33,Good,1,Good,44,Good
53.409527,18.445120000000003,44,Good,1,Good,33,Good,1,Good,44,Good
50.366667,23.466667,44,Good,1,Good,33,Good,1,Good,44,Good
46.25,20.166667,50,Good,1,Good,41,Good,1,Good,50,Good
48.166667,21.2,72,Moderate,1,Good,42,Good,1,Good,72,Moderate
36.829326,9.839346,49,Good,1,Good,49,Good,1,Good,32,Good
16.833333,81.5,127,Unhealthy for Sensitive Groups,2,Good,65,Moderate,1,Good,127,Unhealthy for Sensitive Groups
,,125,Unhealthy for Sensitive Groups,2,Good,125,Unhealthy for Sensitive Groups,1,Good,82,Moderate
17.6788,120.7201,41,Good,1,Good,25,Good,1,Good,41,Good
13.1631,123.6386,41,Good,1,Good,25,Good,1,Good,41,Good
10.4614,121.944,41,Good,1,Good,25,Good,1,Good,41,Good
10.8,124.0,41,Good,1,Good,25,Good,1,Good,41,Good
16.3875,120.3753,41,Good,1,Good,25,Good,1,Good,41,Good
10.35,124.816667,41,Good,1,Good,25,Good,1,Good,41,Good
11.952,123.7818,41,Good,1,Good,25,Good,1,Good,41,Good
9.666667,123.133333,41,Good,1,Good,25,Good,1,Good,41,Good
15.6643,120.9359,41,Good,1,Good,25,Good,1,Good,41,Good
12.973,124.1029,41,Good,1,Good,25,Good,1,Good,41,Good
14.095320999999998,120.93355,41,Good,1,Good,25,Good,1,Good,41,Good
35.316666999999995,137.133333,52,Moderate,1,Good,34,Good,3,Good,52,Moderate
36.716667,140.716667,47,Good,1,Good,47,Good,1,Good,44,Good
35.9,139.383333,47,Good,1,Good,47,Good,1,Good,44,Good
32.783333,130.65,36,Good,1,Good,36,Good,3,Good,34,Good
38.05,139.35,36,Good,1,Good,36,Good,3,Good,34,Good
34.783333,133.616667,36,Good,1,Good,36,Good,3,Good,34,Good
33.2,130.05,36,Good,1,Good,36,Good,3,Good,34,Good
31.1325,77.04388900000001,155,Unhealthy,1,Good,39,Good,0,Good,155,Unhealthy
25.633333,74.05,155,Unhealthy,1,Good,39,Good,0,Good,155,Unhealthy
23.716667,75.383333,155,Unhealthy,1,Good,39,Good,0,Good,155,Unhealthy
8.456111,125.784167,37,Good,1,Good,19,Good,0,Good,37,Good
8.335,124.289722,37,Good,1,Good,19,Good,0,Good,37,Good
56.733333,37.533333,46,Good,1,Good,27,Good,1,Good,46,Good
43.304444,77.232778,69,Moderate,1,Good,42,Good,0,Good,69,Moderate
46.4,75.05,69,Moderate,1,Good,42,Good,0,Good,69,Moderate
25.7583333,-80.3986111,64,Moderate,1,Good,18,Good,12,Good,64,Moderate
32.848611,35.204722,92,Moderate,2,Good,52,Moderate,8,Good,92,Moderate
35.723889,139.522222,58,Moderate,1,Good,43,Good,3,Good,58,Moderate
44.65,27.666667,41,Good,1,Good,41,Good,0,Good,38,Good
6.615,124.748889,35,Good,1,Good,20,Good,0,Good,35,Good
-7.056389,107.636667,88,Moderate,2,Good,53,Moderate,1,Good,88,Moderate
-6.3929,105.8391,88,Moderate,2,Good,53,Moderate,1,Good,88,Moderate
,,45,Good,0,Good,45,Good,0,Good,43,Good
21.166667,75.7,102,Unhealthy for Sensitive Groups,1,Good,38,Good,0,Good,102,Unhealthy for Sensitive Groups
50.95,-2.6333330000000004,58,Moderate,1,Good,24,Good,7,Good,58,Moderate
30.609621,118.833264,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
28.330875,114.398904,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
26.812686,118.74901,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
35.740334000000004,105.284244,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
38.715278000000005,112.7575,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
24.888826,102.243539,143,Unhealthy for Sensitive Groups,2,Good,35,Good,5,Good,143,Unhealthy for Sensitive Groups
35.023056,110.992778,187,Unhealthy,2,Good,36,Good,8,Good,187,Unhealthy
35.598333000000004,115.934722,187,Unhealthy,2,Good,36,Good,8,Good,187,Unhealthy
22.930558,112.037297,187,Unhealthy,2,Good,36,Good,8,Good,187,Unhealthy
52.985607,22.242249,35,Good,1,Good,35,Good,0,Good,17,Good
51.459256,18.989683,48,Good,1,Good,35,Good,1,Good,48,Good
50.724679,23.260629,48,Good,1,Good,35,Good,1,Good,48,Good
51.366667,21.716667,48,Good,1,Good,35,Good,1,Good,48,Good
53.848259,17.896126000000002,48,Good,1,Good,35,Good,1,Good,48,Good
51.539723,18.147853,48,Good,1,Good,35,Good,1,Good,48,Good
50.883333,4.466667,58,Moderate,1,Good,29,Good,6,Good,58,Moderate
50.983333,4.466667,65,Moderate,1,Good,27,Good,8,Good,65,Moderate
45.683333000000005,125.316667,73,Moderate,2,Good,66,Moderate,0,Good,73,Moderate
37.746389,114.768889,73,Moderate,2,Good,66,Moderate,0,Good,73,Moderate
31.006111,119.903611,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
28.678081,115.037064,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
27.046944,118.325278,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
35.033333,112.583333,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
30.295556,111.504722,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
31.862252,104.316544,160,Unhealthy,4,Good,36,Good,13,Good,160,Unhealthy
22.520576,113.382318,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
29.071587,120.118329,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
28.698518,116.605151,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
25.536111,118.789722,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
34.938056,105.8775,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
22.315,107.018889,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
25.633333,104.7,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
31.036011,121.24414,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
21.322558,110.582912,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
19.612963,110.934495,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
28.17445,104.720913,98,Moderate,3,Good,33,Good,9,Good,98,Moderate
32.466667,116.95,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
29.718765,120.242333,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
33.667643,119.078683,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
32.860278,113.146944,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
32.3375,112.358611,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
34.650833,116.355833,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
25.206944,114.336667,156,Unhealthy,4,Good,45,Good,10,Good,156,Unhealthy
16.866667,-96.783333,75,Moderate,2,Good,9,Good,6,Good,75,Moderate
19.281944,-99.738611,163,Unhealthy,4,Good,8,Good,18,Good,163,Unhealthy
51.156667,82.195,35,Good,1,Good,35,Good,0,Good,21,Good
51.757179,5.130262999999999,30,Good,0,Good,30,Good,2,Good,29,Good
38.205507,-1.399072,47,Good,1,Good,21,Good,2,Good,47,Good
45.4,8.9,69,Moderate,1,Good,37,Good,4,Good,69,Moderate
5.309657,-4.012656,105,Unhealthy for Sensitive Groups,4,Good,15,Good,4,Good,105,Unhealthy for Sensitive Groups
20.5,-98.05,189,Unhealthy,2,Good,9,Good,15,Good,189,Unhealthy
19.333333,-98.85,189,Unhealthy,2,Good,9,Good,15,Good,189,Unhealthy
34.0658333,-84.6769444,64,Moderate,2,Good,37,Good,8,Good,64,Moderate
43.2177778,-72.2925,64,Moderate,2,Good,37,Good,8,Good,64,Moderate
33.7741667,-94.9494444,64,Moderate,2,Good,37,Good,8,Good,64,Moderate
41.5333333,-93.4261111,54,Moderate,1,Good,32,Good,5,Good,54,Moderate
39.0030556,-76.9722222,54,Moderate,1,Good,32,Good,5,Good,54,Moderate
40.6808333,-73.965,54,Moderate,1,Good,32,Good,5,Good,54,Moderate
39.466666700000005,-82.74722220000001,54,Moderate,1,Good,32,Good,5,Good,54,Moderate
18.3502778,-64.9838889,54,Moderate,1,Good,32,Good,5,Good,54,Moderate
29.4,78.68333299999999,198,Unhealthy,4,Good,198,Unhealthy,3,Good,188,Unhealthy
6.251827,6.193374,139,Unhealthy for Sensitive Groups,7,Good,13,Good,5,Good,139,Unhealthy for Sensitive Groups
,,55,Moderate,1,Good,26,Good,3,Good,55,Moderate
20.15,92.9,145,Unhealthy for Sensitive Groups,1,Good,46,Good,0,Good,145,Unhealthy for Sensitive Groups
33.2441667,-86.8163889,80,Moderate,1,Good,18,Good,10,Good,80,Moderate
44.1863889,-83.5580556,80,Moderate,1,Good,18,Good,10,Good,80,Moderate
43.000829,44.216752,50,Good,1,Good,36,Good,1,Good,50,Good
50.866667,5.3,35,Good,1,Good,25,Good,3,Good,35,Good
45.6,-64.95,55,Moderate,1,Good,27,Good,0,Good,55,Moderate
48.55,-71.65,55,Moderate,1,Good,27,Good,0,Good,55,Moderate
-25.3,-49.316667,13,Good,1,Good,12,Good,1,Good,13,Good
-28.1,-52.916667,13,Good,1,Good,12,Good,1,Good,13,Good
38.108786,-0.791966,48,Good,1,Good,23,Good,3,Good,48,Good
-10.3,150.41666669999998,28,Good,0,Good,28,Good,0,Good,13,Good
48.233333,12.683333,50,Good,1,Good,29,Good,3,Good,50,Good
-20.7833333,47.0666667,26,Good,0,Good,26,Good,0,Good,20,Good
-16.466666699999998,44.45,26,Good,0,Good,26,Good,0,Good,20,Good
-25.1666667,46.0833333,26,Good,0,Good,26,Good,0,Good,20,Good
36.434167,119.1925,107,Unhealthy for Sensitive Groups,2,Good,107,Unhealthy for Sensitive Groups,5,Good,86,Moderate
30.842217,100.044848,107,Unhealthy for Sensitive Groups,2,Good,107,Unhealthy for Sensitive Groups,5,Good,86,Moderate
-14.883333300000002,50.2833333,22,Good,0,Good,22,Good,0,Good,20,Good
32.9447222,-86.99861109999999,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
35.929444399999994,-90.5769444,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
38.005,-121.8047222,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
28.046666700000003,-82.2491667,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
32.6775,-85.0583333,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
42.4772222,-88.0955556,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
40.228055600000005,-86.50583329999999,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
38.7233333,-94.9452778,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
38.5663889,-84.2927778,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
32.8644444,-92.9244444,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
31.633611100000003,-89.0580556,76,Moderate,3,Good,7,Good,25,Good,76,Moderate
